ticket_id,title,description,summary,log_entries
81631f3e,SQL server db connection,SQL server db connection,"SQL server db connection observed. Possible reason: Listener switch-over happened, DB inaccessible for some time.","[2025-10-02 16:28] DBA acknowledged the incident. || [2025-10-02 16:39] Investigated system performance counters. || [2025-10-02 16:51] Checked SQL server error logs. || [2025-10-02 17:06] Identified root cause: Listener switch-over happened, DB inaccessible for some time. || [2025-10-02 17:13] Applied mitigation step. || [2025-10-02 17:18] Service returned to healthy state."
d7818797,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Missing indexes leading to full scans.,[2025-09-27 16:28] DBA acknowledged the incident. || [2025-09-27 16:47] Investigated system performance counters. || [2025-09-27 16:52] Checked SQL server error logs. || [2025-09-27 17:12] Identified root cause: Missing indexes leading to full scans. || [2025-09-27 17:26] Applied mitigation step. || [2025-09-27 17:42] Service returned to healthy state.
b9ca5665,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Underlying storage subsystem is slow.,[2025-09-26 16:28] DBA acknowledged the incident. || [2025-09-26 16:34] Investigated system performance counters. || [2025-09-26 16:43] Checked SQL server error logs. || [2025-09-26 16:50] Identified root cause: Underlying storage subsystem is slow. || [2025-09-26 16:59] Applied mitigation step. || [2025-09-26 17:12] Service returned to healthy state.
d70f53a9,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Buffer pool exhaustion due to heavy queries.,[2025-10-02 16:28] DBA acknowledged the incident. || [2025-10-02 16:40] Investigated system performance counters. || [2025-10-02 16:54] Checked SQL server error logs. || [2025-10-02 17:14] Identified root cause: Buffer pool exhaustion due to heavy queries. || [2025-10-02 17:30] Applied mitigation step. || [2025-10-02 17:42] Service returned to healthy state.
158c57ed,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Log send queue high delaying synchronization.,[2025-09-19 16:28] DBA acknowledged the incident. || [2025-09-19 16:33] Investigated system performance counters. || [2025-09-19 16:53] Checked SQL server error logs. || [2025-09-19 17:00] Identified root cause: Log send queue high delaying synchronization. || [2025-09-19 17:09] Applied mitigation step. || [2025-09-19 17:22] Service returned to healthy state.
8b61f01b,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: A bad or inefficient query running too long.,[2025-09-25 16:28] DBA acknowledged the incident. || [2025-09-25 16:37] Investigated system performance counters. || [2025-09-25 16:50] Checked SQL server error logs. || [2025-09-25 17:08] Identified root cause: A bad or inefficient query running too long. || [2025-09-25 17:24] Applied mitigation step. || [2025-09-25 17:32] Service returned to healthy state.
0d69799f,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Cluster service instability.,[2025-09-21 16:28] DBA acknowledged the incident. || [2025-09-21 16:47] Investigated system performance counters. || [2025-09-21 16:59] Checked SQL server error logs. || [2025-09-21 17:09] Identified root cause: Cluster service instability. || [2025-09-21 17:22] Applied mitigation step. || [2025-09-21 17:38] Service returned to healthy state.
ec5a2b17,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Missing indexes leading to full scans.,[2025-09-18 16:28] DBA acknowledged the incident. || [2025-09-18 16:43] Investigated system performance counters. || [2025-09-18 17:01] Checked SQL server error logs. || [2025-09-18 17:13] Identified root cause: Missing indexes leading to full scans. || [2025-09-18 17:26] Applied mitigation step. || [2025-09-18 17:37] Service returned to healthy state.
732274ae,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: Target DB not online due to recovery or crash.,[2025-09-30 16:28] DBA acknowledged the incident. || [2025-09-30 16:41] Investigated system performance counters. || [2025-09-30 16:48] Checked SQL server error logs. || [2025-09-30 17:04] Identified root cause: Target DB not online due to recovery or crash. || [2025-09-30 17:13] Applied mitigation step. || [2025-09-30 17:28] Service returned to healthy state.
a3cdb5bb,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: Too many sessions blocking on server.,[2025-09-19 16:28] DBA acknowledged the incident. || [2025-09-19 16:34] Investigated system performance counters. || [2025-09-19 16:49] Checked SQL server error logs. || [2025-09-19 17:05] Identified root cause: Too many sessions blocking on server. || [2025-09-19 17:14] Applied mitigation step. || [2025-09-19 17:20] Service returned to healthy state.
d8f6293e,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: SQL service not online due to failure.,[2025-09-06 16:28] DBA acknowledged the incident. || [2025-09-06 16:40] Investigated system performance counters. || [2025-09-06 16:48] Checked SQL server error logs. || [2025-09-06 17:00] Identified root cause: SQL service not online due to failure. || [2025-09-06 17:05] Applied mitigation step. || [2025-09-06 17:19] Service returned to healthy state.
36401809,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Missing indexes causing lock contention.,[2025-10-04 16:28] DBA acknowledged the incident. || [2025-10-04 16:37] Investigated system performance counters. || [2025-10-04 16:50] Checked SQL server error logs. || [2025-10-04 16:58] Identified root cause: Missing indexes causing lock contention. || [2025-10-04 17:14] Applied mitigation step. || [2025-10-04 17:32] Service returned to healthy state.
b992a8cb,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: High concurrent query execution.,[2025-09-07 16:28] DBA acknowledged the incident. || [2025-09-07 16:40] Investigated system performance counters. || [2025-09-07 16:59] Checked SQL server error logs. || [2025-09-07 17:05] Identified root cause: High concurrent query execution. || [2025-09-07 17:18] Applied mitigation step. || [2025-09-07 17:35] Service returned to healthy state.
fd023c3a,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Query execution plans consuming excessive memory.,[2025-09-29 16:28] DBA acknowledged the incident. || [2025-09-29 16:39] Investigated system performance counters. || [2025-09-29 16:55] Checked SQL server error logs. || [2025-09-29 17:13] Identified root cause: Query execution plans consuming excessive memory. || [2025-09-29 17:23] Applied mitigation step. || [2025-09-29 17:28] Service returned to healthy state.
9707d07b,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: Target DB not online due to recovery or crash.,[2025-09-26 16:28] DBA acknowledged the incident. || [2025-09-26 16:35] Investigated system performance counters. || [2025-09-26 16:49] Checked SQL server error logs. || [2025-09-26 16:57] Identified root cause: Target DB not online due to recovery or crash. || [2025-09-26 17:03] Applied mitigation step. || [2025-09-26 17:20] Service returned to healthy state.
d8d83a89,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Log send queue high delaying synchronization.,[2025-09-28 16:28] DBA acknowledged the incident. || [2025-09-28 16:42] Investigated system performance counters. || [2025-09-28 17:01] Checked SQL server error logs. || [2025-09-28 17:20] Identified root cause: Log send queue high delaying synchronization. || [2025-09-28 17:39] Applied mitigation step. || [2025-09-28 17:47] Service returned to healthy state.
711602ad,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Missing indexes leading to full scans.,[2025-09-16 16:28] DBA acknowledged the incident. || [2025-09-16 16:33] Investigated system performance counters. || [2025-09-16 16:40] Checked SQL server error logs. || [2025-09-16 16:52] Identified root cause: Missing indexes leading to full scans. || [2025-09-16 17:07] Applied mitigation step. || [2025-09-16 17:18] Service returned to healthy state.
b7afca5c,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Cluster service instability.,[2025-09-20 16:28] DBA acknowledged the incident. || [2025-09-20 16:44] Investigated system performance counters. || [2025-09-20 16:54] Checked SQL server error logs. || [2025-09-20 17:05] Identified root cause: Cluster service instability. || [2025-09-20 17:13] Applied mitigation step. || [2025-09-20 17:30] Service returned to healthy state.
2561eb73,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Log send queue high delaying synchronization.,[2025-09-15 16:28] DBA acknowledged the incident. || [2025-09-15 16:42] Investigated system performance counters. || [2025-09-15 17:01] Checked SQL server error logs. || [2025-09-15 17:16] Identified root cause: Log send queue high delaying synchronization. || [2025-09-15 17:25] Applied mitigation step. || [2025-09-15 17:36] Service returned to healthy state.
bdf6966a,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Query execution plans consuming excessive memory.,[2025-09-28 16:28] DBA acknowledged the incident. || [2025-09-28 16:44] Investigated system performance counters. || [2025-09-28 16:58] Checked SQL server error logs. || [2025-09-28 17:13] Identified root cause: Query execution plans consuming excessive memory. || [2025-09-28 17:23] Applied mitigation step. || [2025-09-28 17:43] Service returned to healthy state.
8c6b36c8,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: Target DB not online due to recovery or crash.,[2025-09-15 16:28] DBA acknowledged the incident. || [2025-09-15 16:33] Investigated system performance counters. || [2025-09-15 16:46] Checked SQL server error logs. || [2025-09-15 17:03] Identified root cause: Target DB not online due to recovery or crash. || [2025-09-15 17:17] Applied mitigation step. || [2025-09-15 17:23] Service returned to healthy state.
